country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_per_capita ($),generation,cambio_pib_per_capita
Singapore,2020,male,25-34 years,28.0,5685807,0.492454281,59797.75218,Boomers,59546.75218
Switzerland,2020,male,25-34 years,,8638167,0.0,87097.03645,Boomers,86846.03645
Australia,2019,male,25-34 years,475.0,25340217,1.874490656,54875.28596,Boomers,54624.28596
Denmark,2019,male,25-34 years,,5814422,0.0,59775.7351,Boomers,59524.7351
Iceland,2019,male,25-34 years,4.0,360563,1.10937617,68941.46223,Boomers,68690.46223
Ireland,2019,male,25-34 years,,4934340,0.0,80886.61574,Boomers,80635.61574
Luxembourg,2019,male,25-34 years,6.0,620001,0.967740375,113218.7133,Boomers,112967.7133
Singapore,2019,male,25-34 years,24.0,5703569,0.420789159,65640.70795,Boomers,65389.707949999996
Switzerland,2019,male,25-34 years,,8575280,0.0,85334.51946,Boomers,85083.51946
Australia,2018,male,25-34 years,440.0,24966643,1.76235147,57180.7794,Boomers,56929.7794
Denmark,2018,male,25-34 years,41.0,5793636,0.70767304,61591.92887,Boomers,61340.92887
Iceland,2018,male,25-34 years,8.0,352721,2.268081572,74469.80406,Boomers,74218.80406
Ireland,2018,male,25-34 years,49.0,4867316,1.006714994,79068.97461,Boomers,78817.97461
Luxembourg,2018,male,25-34 years,0.0,607950,0.0,117197.4817,Boomers,116946.4817
Singapore,2018,male,25-34 years,30.0,5638676,0.532039791,66679.04649,Boomers,66428.04649
Switzerland,2018,male,25-34 years,69.0,8514329,0.810398565,86388.40495,Boomers,86137.40495
Australia,2017,male,25-34 years,480.0,24594202,1.951679506,53934.25018,Boomers,53683.25018
Denmark,2017,male,25-34 years,35.0,5764980,0.607113988,57610.09818,Boomers,57359.09818
Iceland,2017,male,25-34 years,10.0,343400,2.912055911,72010.14903,Boomers,71759.14903
Ireland,2017,male,25-34 years,,4807388,0.0,69601.68388,Boomers,69350.68388
Luxembourg,2017,male,25-34 years,4.0,596336,0.670762791,109921.0314,Boomers,109670.0314
Singapore,2017,male,25-34 years,22.0,5612253,0.391999434,61176.45636,Boomers,60925.45636
Switzerland,2017,male,25-34 years,83.0,8451840,0.982034681,83352.08865,Boomers,83101.08865
Australia,2020,male,35-54 years,853.0,25655289,3.324850482,51692.84275,Silent,51441.84275
Denmark,2020,male,35-54 years,,5831404,0.0,61063.31643,Silent,60812.31643
Iceland,2020,male,35-54 years,10.0,366463,2.728788445,59270.18005,Silent,59019.18005
Ireland,2020,male,35-54 years,,4985382,0.0,85267.76474,Silent,85016.76474
Luxembourg,2020,male,35-54 years,,630419,0.0,116014.6025,Silent,115763.6025
Singapore,2020,male,35-54 years,72.0,5685807,1.266311009,59797.75218,Silent,59546.75218
Switzerland,2020,male,35-54 years,,8638167,0.0,87097.03645,Silent,86846.03645
Australia,2019,male,35-54 years,950.0,25340217,3.748981313,54875.28596,Silent,54624.28596
Denmark,2019,male,35-54 years,,5814422,0.0,59775.7351,Silent,59524.7351
Iceland,2019,male,35-54 years,14.0,360563,3.882816595,68941.46223,Silent,68690.46223
Ireland,2019,male,35-54 years,,4934340,0.0,80886.61574,Silent,80635.61574
Luxembourg,2019,male,35-54 years,14.0,620001,2.258060874,113218.7133,Silent,112967.7133
Singapore,2019,male,35-54 years,58.0,5703569,1.016907133,65640.70795,Silent,65389.707949999996
Switzerland,2019,male,35-54 years,,8575280,0.0,85334.51946,Silent,85083.51946
Australia,2018,male,35-54 years,898.0,24966643,3.596799137,57180.7794,Silent,56929.7794
Denmark,2018,male,35-54 years,143.0,5793636,2.468225481,61591.92887,Silent,61340.92887
Iceland,2018,male,35-54 years,8.0,352721,2.268081572,74469.80406,Silent,74218.80406
Ireland,2018,male,35-54 years,137.0,4867316,2.814692944,79068.97461,Silent,78817.97461
Luxembourg,2018,male,35-54 years,0.0,607950,0.0,117197.4817,Silent,116946.4817
Singapore,2018,male,35-54 years,61.0,5638676,1.081814241,66679.04649,Silent,66428.04649
Switzerland,2018,male,35-54 years,209.0,8514329,2.454685507,86388.40495,Silent,86137.40495
Australia,2017,male,35-54 years,929.0,24594202,3.777313043,53934.25018,Silent,53683.25018
Denmark,2017,male,35-54 years,143.0,5764980,2.480494295,57610.09818,Silent,57359.09818
Iceland,2017,male,35-54 years,9.0,343400,2.62085032,72010.14903,Silent,71759.14903
Ireland,2017,male,35-54 years,,4807388,0.0,69601.68388,Silent,69350.68388
Luxembourg,2017,male,35-54 years,15.0,596336,2.515360468,109921.0314,Silent,109670.0314
Singapore,2017,male,35-54 years,59.0,5612253,1.05127121,61176.45636,Silent,60925.45636
Switzerland,2017,male,35-54 years,238.0,8451840,2.815954869,83352.08865,Silent,83101.08865
Australia,2020,male,55-74 years,532.0,25655289,2.073646491,51692.84275,G.I. Generation,51441.84275
Denmark,2020,male,55-74 years,,5831404,0.0,61063.31643,G.I. Generation,60812.31643
Iceland,2020,male,55-74 years,8.0,366463,2.183030756,59270.18005,G.I. Generation,59019.18005
Ireland,2020,male,55-74 years,,4985382,0.0,85267.76474,G.I. Generation,85016.76474
Luxembourg,2020,male,55-74 years,,630419,0.0,116014.6025,G.I. Generation,115763.6025
Singapore,2020,male,55-74 years,97.0,5685807,1.706002332,59797.75218,G.I. Generation,59546.75218
Switzerland,2020,male,55-74 years,,8638167,0.0,87097.03645,G.I. Generation,86846.03645
Australia,2019,male,55-74 years,547.0,25340217,2.158623977,54875.28596,G.I. Generation,54624.28596
Denmark,2019,male,55-74 years,,5814422,0.0,59775.7351,G.I. Generation,59524.7351
Iceland,2019,male,55-74 years,11.0,360563,3.050784468,68941.46223,G.I. Generation,68690.46223
Ireland,2019,male,55-74 years,,4934340,0.0,80886.61574,G.I. Generation,80635.61574
Luxembourg,2019,male,55-74 years,12.0,620001,1.935480749,113218.7133,G.I. Generation,112967.7133
Singapore,2019,male,55-74 years,77.0,5703569,1.350031884,65640.70795,G.I. Generation,65389.707949999996
Switzerland,2019,male,55-74 years,,8575280,0.0,85334.51946,G.I. Generation,85083.51946
Australia,2018,male,55-74 years,561.0,24966643,2.246998125,57180.7794,G.I. Generation,56929.7794
Denmark,2018,male,55-74 years,148.0,5793636,2.554527071,61591.92887,G.I. Generation,61340.92887
Iceland,2018,male,55-74 years,8.0,352721,2.268081572,74469.80406,G.I. Generation,74218.80406
Ireland,2018,male,55-74 years,96.0,4867316,1.972339581,79068.97461,G.I. Generation,78817.97461
Luxembourg,2018,male,55-74 years,0.0,607950,0.0,117197.4817,G.I. Generation,116946.4817
Singapore,2018,male,55-74 years,88.0,5638676,1.560650053,66679.04649,G.I. Generation,66428.04649
Switzerland,2018,male,55-74 years,214.0,8514329,2.513410041,86388.40495,G.I. Generation,86137.40495
Australia,2017,male,55-74 years,556.0,24594202,2.260695427,53934.25018,G.I. Generation,53683.25018
Denmark,2017,male,55-74 years,131.0,5764980,2.272340927,57610.09818,G.I. Generation,57359.09818
Iceland,2017,male,55-74 years,6.0,343400,1.747233547,72010.14903,G.I. Generation,71759.14903
Ireland,2017,male,55-74 years,,4807388,0.0,69601.68388,G.I. Generation,69350.68388
Luxembourg,2017,male,55-74 years,14.0,596336,2.34766977,109921.0314,G.I. Generation,109670.0314
Singapore,2017,male,55-74 years,66.0,5612253,1.175998302,61176.45636,G.I. Generation,60925.45636
Switzerland,2017,male,55-74 years,253.0,8451840,2.993431016,83352.08865,G.I. Generation,83101.08865
Australia,2020,male,75+ years,197.0,25655289,0.767872855,51692.84275,G.I. Generation,51441.84275
Denmark,2020,male,75+ years,,5831404,0.0,61063.31643,G.I. Generation,60812.31643
Iceland,2020,male,75+ years,0.0,366463,0.0,59270.18005,G.I. Generation,59019.18005
Ireland,2020,male,75+ years,,4985382,0.0,85267.76474,G.I. Generation,85016.76474
Luxembourg,2020,male,75+ years,,630419,0.0,116014.6025,G.I. Generation,115763.6025
Singapore,2020,male,75+ years,26.0,5685807,0.457278976,59797.75218,G.I. Generation,59546.75218
Switzerland,2020,male,75+ years,,8638167,0.0,87097.03645,G.I. Generation,86846.03645
Australia,2019,male,75+ years,180.0,25340217,0.710333301,54875.28596,G.I. Generation,54624.28596
Denmark,2019,male,75+ years,,5814422,0.0,59775.7351,G.I. Generation,59524.7351
Iceland,2019,male,75+ years,0.0,360563,0.0,68941.46223,G.I. Generation,68690.46223
Ireland,2019,male,75+ years,,4934340,0.0,80886.61574,G.I. Generation,80635.61574
Luxembourg,2019,male,75+ years,8.0,620001,1.290320499,113218.7133,G.I. Generation,112967.7133
Singapore,2019,male,75+ years,26.0,5703569,0.455854922,65640.70795,G.I. Generation,65389.707949999996
Switzerland,2019,male,75+ years,,8575280,0.0,85334.51946,G.I. Generation,85083.51946
Australia,2018,male,75+ years,175.0,24966643,0.700935244,57180.7794,G.I. Generation,56929.7794
Denmark,2018,male,75+ years,70.0,5793636,1.208222263,61591.92887,G.I. Generation,61340.92887
Iceland,2018,male,75+ years,1.0,352721,0.283510196,74469.80406,G.I. Generation,74218.80406
Ireland,2018,male,75+ years,7.0,4867316,0.143816428,79068.97461,G.I. Generation,78817.97461
Luxembourg,2018,male,75+ years,29.0,607950,4.770129122,117197.4817,G.I. Generation,116946.4817
Singapore,2018,male,75+ years,22.0,5638676,0.390162513,66679.04649,G.I. Generation,66428.04649
Switzerland,2018,male,75+ years,152.0,8514329,1.785225823,86388.40495,G.I. Generation,86137.40495
Australia,2017,male,75+ years,163.0,24594202,0.662757832,53934.25018,G.I. Generation,53683.25018
Denmark,2017,male,75+ years,79.0,5764980,1.370343002,57610.09818,G.I. Generation,57359.09818
Iceland,2017,male,75+ years,0.0,343400,0.0,72010.14903,G.I. Generation,71759.14903
Ireland,2017,male,75+ years,,4807388,0.0,69601.68388,G.I. Generation,69350.68388
Luxembourg,2017,male,75+ years,2.0,596336,0.335381396,109921.0314,G.I. Generation,109670.0314
Singapore,2017,male,75+ years,36.0,5612253,0.641453619,61176.45636,G.I. Generation,60925.45636
Switzerland,2017,male,75+ years,143.0,8451840,1.69193927,83352.08865,G.I. Generation,83101.08865
Australia,2020,female,5-14 years,11.0,25655289,0.042876149,51692.84275,Generation X,51441.84275
Denmark,2020,female,5-14 years,,5831404,0.0,61063.31643,Generation X,60812.31643
Iceland,2020,female,5-14 years,0.0,366463,0.0,59270.18005,Generation X,59019.18005
Ireland,2020,female,5-14 years,,4985382,0.0,85267.76474,Generation X,85016.76474
Luxembourg,2020,female,5-14 years,,630419,0.0,116014.6025,Generation X,115763.6025
Singapore,2020,female,5-14 years,1.0,5685807,0.017587653,59797.75218,Generation X,59546.75218
Switzerland,2020,female,5-14 years,,8638167,0.0,87097.03645,Generation X,86846.03645
Australia,2019,female,5-14 years,9.0,25340217,0.035516665,54875.28596,Generation X,54624.28596
Denmark,2019,female,5-14 years,,5814422,0.0,59775.7351,Generation X,59524.7351
Iceland,2019,female,5-14 years,0.0,360563,0.0,68941.46223,Generation X,68690.46223
Ireland,2019,female,5-14 years,,4934340,0.0,80886.61574,Generation X,80635.61574
Luxembourg,2019,female,5-14 years,0.0,620001,0.0,113218.7133,Generation X,112967.7133
Singapore,2019,female,5-14 years,0.0,5703569,0.0,65640.70795,Generation X,65389.707949999996
Switzerland,2019,female,5-14 years,,8575280,0.0,85334.51946,Generation X,85083.51946
Australia,2018,female,5-14 years,10.0,24966643,0.040053443,57180.7794,Generation X,56929.7794
Denmark,2018,female,5-14 years,0.0,5793636,0.0,61591.92887,Generation X,61340.92887
Iceland,2018,female,5-14 years,0.0,352721,0.0,74469.80406,Generation X,74218.80406
Ireland,2018,female,5-14 years,1.0,4867316,0.020545204,79068.97461,Generation X,78817.97461
Luxembourg,2018,female,5-14 years,0.0,607950,0.0,117197.4817,Generation X,116946.4817
Singapore,2018,female,5-14 years,0.0,5638676,0.0,66679.04649,Generation X,66428.04649
Switzerland,2018,female,5-14 years,0.0,8514329,0.0,86388.40495,Generation X,86137.40495
Australia,2017,female,5-14 years,8.0,24594202,0.032527992,53934.25018,Generation X,53683.25018
Denmark,2017,female,5-14 years,1.0,5764980,0.017346114,57610.09818,Generation X,57359.09818
Iceland,2017,female,5-14 years,0.0,343400,0.0,72010.14903,Generation X,71759.14903
Ireland,2017,female,5-14 years,,4807388,0.0,69601.68388,Generation X,69350.68388
Luxembourg,2017,female,5-14 years,0.0,596336,0.0,109921.0314,Generation X,109670.0314
Singapore,2017,female,5-14 years,1.0,5612253,0.017818156,61176.45636,Generation X,60925.45636
Switzerland,2017,female,5-14 years,4.0,8451840,0.047326973,83352.08865,Generation X,83101.08865
Australia,2020,female,15-24 years,105.0,25655289,0.409272334,51692.84275,Generation X,51441.84275
Denmark,2020,female,15-24 years,,5831404,0.0,61063.31643,Generation X,60812.31643
Iceland,2020,female,15-24 years,3.0,366463,0.818636534,59270.18005,Generation X,59019.18005
Ireland,2020,female,15-24 years,,4985382,0.0,85267.76474,Generation X,85016.76474
Luxembourg,2020,female,15-24 years,,630419,0.0,116014.6025,Generation X,115763.6025
Singapore,2020,female,15-24 years,15.0,5685807,0.263814794,59797.75218,Generation X,59546.75218
Switzerland,2020,female,15-24 years,,8638167,0.0,87097.03645,Generation X,86846.03645
Australia,2019,female,15-24 years,121.0,25340217,0.47750183,54875.28596,Generation X,54624.28596
Denmark,2019,female,15-24 years,,5814422,0.0,59775.7351,Generation X,59524.7351
Iceland,2019,female,15-24 years,2.0,360563,0.554688085,68941.46223,Generation X,68690.46223
Ireland,2019,female,15-24 years,,4934340,0.0,80886.61574,Generation X,80635.61574
Luxembourg,2019,female,15-24 years,1.0,620001,0.161290062,113218.7133,Generation X,112967.7133
Singapore,2019,female,15-24 years,16.0,5703569,0.280526106,65640.70795,Generation X,65389.707949999996
Switzerland,2019,female,15-24 years,,8575280,0.0,85334.51946,Generation X,85083.51946
Australia,2018,female,15-24 years,102.0,24966643,0.408545114,57180.7794,Generation X,56929.7794
Denmark,2018,female,15-24 years,8.0,5793636,0.138082544,61591.92887,Generation X,61340.92887
Iceland,2018,female,15-24 years,2.0,352721,0.567020393,74469.80406,Generation X,74218.80406
Ireland,2018,female,15-24 years,20.0,4867316,0.410904079,79068.97461,Generation X,78817.97461
Luxembourg,2018,female,15-24 years,0.0,607950,0.0,117197.4817,Generation X,116946.4817
Singapore,2018,female,15-24 years,11.0,5638676,0.195081257,66679.04649,Generation X,66428.04649
Switzerland,2018,female,15-24 years,25.0,8514329,0.293622668,86388.40495,Generation X,86137.40495
Australia,2017,female,15-24 years,108.0,24594202,0.439127889,53934.25018,Generation X,53683.25018
Denmark,2017,female,15-24 years,11.0,5764980,0.190807253,57610.09818,Generation X,57359.09818
Iceland,2017,female,15-24 years,0.0,343400,0.0,72010.14903,Generation X,71759.14903
Ireland,2017,female,15-24 years,,4807388,0.0,69601.68388,Generation X,69350.68388
Luxembourg,2017,female,15-24 years,1.0,596336,0.167690698,109921.0314,Generation X,109670.0314
Singapore,2017,female,15-24 years,9.0,5612253,0.160363405,61176.45636,Generation X,60925.45636
Switzerland,2017,female,15-24 years,16.0,8451840,0.18930789,83352.08865,Generation X,83101.08865
Australia,2020,female,25-34 years,156.0,25655289,0.608061753,51692.84275,Boomers,51441.84275
Denmark,2020,female,25-34 years,,5831404,0.0,61063.31643,Boomers,60812.31643
Iceland,2020,female,25-34 years,3.0,366463,0.818636534,59270.18005,Boomers,59019.18005
Ireland,2020,female,25-34 years,,4985382,0.0,85267.76474,Boomers,85016.76474
Luxembourg,2020,female,25-34 years,,630419,0.0,116014.6025,Boomers,115763.6025
Singapore,2020,female,25-34 years,10.0,5685807,0.175876529,59797.75218,Boomers,59546.75218
Switzerland,2020,female,25-34 years,,8638167,0.0,87097.03645,Boomers,86846.03645
Australia,2019,female,25-34 years,137.0,25340217,0.540642568,54875.28596,Boomers,54624.28596
Denmark,2019,female,25-34 years,,5814422,0.0,59775.7351,Boomers,59524.7351
Iceland,2019,female,25-34 years,0.0,360563,0.0,68941.46223,Boomers,68690.46223
Ireland,2019,female,25-34 years,,4934340,0.0,80886.61574,Boomers,80635.61574
Luxembourg,2019,female,25-34 years,1.0,620001,0.161290062,113218.7133,Boomers,112967.7133
Singapore,2019,female,25-34 years,12.0,5703569,0.210394579,65640.70795,Boomers,65389.707949999996
Switzerland,2019,female,25-34 years,,8575280,0.0,85334.51946,Boomers,85083.51946
Australia,2018,female,25-34 years,126.0,24966643,0.504673376,57180.7794,Boomers,56929.7794
Denmark,2018,female,25-34 years,9.0,5793636,0.155342862,61591.92887,Boomers,61340.92887
Iceland,2018,female,25-34 years,0.0,352721,0.0,74469.80406,Boomers,74218.80406
Ireland,2018,female,25-34 years,15.0,4867316,0.30817806,79068.97461,Boomers,78817.97461
Luxembourg,2018,female,25-34 years,0.0,607950,0.0,117197.4817,Boomers,116946.4817
Singapore,2018,female,25-34 years,11.0,5638676,0.195081257,66679.04649,Boomers,66428.04649
Switzerland,2018,female,25-34 years,32.0,8514329,0.375837015,86388.40495,Boomers,86137.40495
Australia,2017,female,25-34 years,140.0,24594202,0.569239856,53934.25018,Boomers,53683.25018
Denmark,2017,female,25-34 years,13.0,5764980,0.225499481,57610.09818,Boomers,57359.09818
Iceland,2017,female,25-34 years,0.0,343400,0.0,72010.14903,Boomers,71759.14903
Ireland,2017,female,25-34 years,,4807388,0.0,69601.68388,Boomers,69350.68388
Luxembourg,2017,female,25-34 years,2.0,596336,0.335381396,109921.0314,Boomers,109670.0314
Singapore,2017,female,25-34 years,11.0,5612253,0.195999717,61176.45636,Boomers,60925.45636
Switzerland,2017,female,25-34 years,22.0,8451840,0.260298349,83352.08865,Boomers,83101.08865
Australia,2020,female,35-54 years,265.0,25655289,1.032925414,51692.84275,Silent,51441.84275
Denmark,2020,female,35-54 years,,5831404,0.0,61063.31643,Silent,60812.31643
Iceland,2020,female,35-54 years,2.0,366463,0.545757689,59270.18005,Silent,59019.18005
Ireland,2020,female,35-54 years,,4985382,0.0,85267.76474,Silent,85016.76474
Luxembourg,2020,female,35-54 years,,630419,0.0,116014.6025,Silent,115763.6025
Singapore,2020,female,35-54 years,30.0,5685807,0.527629587,59797.75218,Silent,59546.75218
Switzerland,2020,female,35-54 years,,8638167,0.0,87097.03645,Silent,86846.03645
Australia,2019,female,35-54 years,293.0,25340217,1.156264763,54875.28596,Silent,54624.28596
Denmark,2019,female,35-54 years,,5814422,0.0,59775.7351,Silent,59524.7351
Iceland,2019,female,35-54 years,3.0,360563,0.832032128,68941.46223,Silent,68690.46223
Ireland,2019,female,35-54 years,,4934340,0.0,80886.61574,Silent,80635.61574
Luxembourg,2019,female,35-54 years,11.0,620001,1.774190687,113218.7133,Silent,112967.7133
Singapore,2019,female,35-54 years,34.0,5703569,0.596117975,65640.70795,Silent,65389.707949999996
Switzerland,2019,female,35-54 years,,8575280,0.0,85334.51946,Silent,85083.51946
Australia,2018,female,35-54 years,285.0,24966643,1.141523111,57180.7794,Silent,56929.7794
Denmark,2018,female,35-54 years,50.0,5793636,0.863015902,61591.92887,Silent,61340.92887
Iceland,2018,female,35-54 years,0.0,352721,0.0,74469.80406,Silent,74218.80406
Ireland,2018,female,35-54 years,46.0,4867316,0.945079383,79068.97461,Silent,78817.97461
Luxembourg,2018,female,35-54 years,0.0,607950,0.0,117197.4817,Silent,116946.4817
Singapore,2018,female,35-54 years,36.0,5638676,0.638447749,66679.04649,Silent,66428.04649
Switzerland,2018,female,35-54 years,85.0,8514329,0.998317072,86388.40495,Silent,86137.40495
Australia,2017,female,35-54 years,322.0,24594202,1.309251668,53934.25018,Silent,53683.25018
